GroupCode,UserId,ProbeBudget,AkonaHabitat,AkonaYN,EolaniH,EolaniYN,Jakala-TayH,Jakala-TayYN,KaylidH,KaylidYN,SylcariH,SylcariYN,WroftH,WroftYN,YNScore,SubmitYN
michael_bedford201702,TXMeNgBBhbfqLvBeETSjzXbugGn1,132890000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201702,TaDz4gJ3KChVCKBVOFHuv9vY0Mi1,156007000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201701,Tc70VEDPfbY99uAgYkgWv1j0kMq1,157358000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201703,TcikJ6CbUGU2yOCXnGDswAF9pwk2,152966000,TITAN,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
LJ201703,Tfmvs1N5K1f2N4Z0UHGiAkoESaB2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LB201702,TfyrWxXtp2PJRnKFVWNgHzm2wNw2,157082000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201701,TgHgFID4ZQTnfmZefGSQ9ZdodRx1,157193000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201704,TifISnmCyFReXRPZCVEd21sJlDo1,130886000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
micheal2017,TlFqhbYt0kQVIsfkWfB9YakG5Sh1,157019000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201704,Tn0mMkPCFCP5EKQ596cdzErXKID3,154301000,EARTH,0,MARS,0,     ,0,TRITON,0,     ,0,     ,0,0,1
CL201702,TpZ5Sbhyr2Z8aMIq1dHLqEDfjfC2,158713000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201703,TqkEGikTGBcMOtBSbpI0BDYeW0l1,157594000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201705,TrETMsofqLWhTZacn9plVGOuKov1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201702,TrhzXOR3r1gob1mzInOBunnmVLF2,140432000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201703,TseCF1djIdQGxqPC0JExMKNkzLd2,158238000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201701,TtWw2i3ywzLbLSoNuS4vdNVxSB52,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201704,TtrnJgO2bFYLnlQrok9RtrkxbhA2,154108000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201702,TuCUzOkVtYVyIDIkKd7rcwklLhy1,158184000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201701,Tw6i84Eq5fPmAWX9xcwkdRXf1zZ2,135634000,PLUTO,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
karen_rainey201702,TwDEmHalPWUrZcCgL3kgobaKz1c2,156299000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201702,TyVKwtH1gtdCqOY5krKedT1Prnb2,159484000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
jennifer_squires201702,U1yRIR477oWEwdK3Pnpg9lmdYW83,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201705,U2MDm8jg58VQSDyvWJwzTmDH6KL2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
michael_bedford201701,U3soYG3NWugZWFgL4Crt3H7cACG3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201703,U4lAndzt0HVoOGNQoH1n6tS9Irm1,154909000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201704,U5DeoEPtMWd8nJ0wHdcCTEQabnF3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teachera2017,U7ekancFDDfl9ZFqsGukNlIOg0C3,159610000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201706,U7uf3mbslST3ab5hiaHMXQJzpW33,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201704,U999VHxnQQTUBhNHX92aAsg2y0C3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
jennifer_squires201702,UAi4khd1RlcJGeB76zc8uR9jfaz2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201702,UBo2Ho8NBYNBQfuTNxXgQpfKPPm2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,UCgAiZiCDkTCysZs0qCXGS2avFB2,157579000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201701,UGYfvvEVZwQqjrRloJ6pP274Lsp1,158095000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201702,UGwUG74HNKeBkhqx6MZ4bvSLdFJ2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201705,UJGRUd7Lbqap2s0GVlsuBiYsbHA3,159500000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201702,UNpZju7GbsPuUTKBkzsOqkB5UW93,154847000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201705,UQqnqbAexfceGnJLgeyjxqZnVmC3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201705,URtBi4pMzDWijeDRAyfyJeUoA4d2,143646000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
michael_bedford201701,USlaDJ37psewnBXtCJ7Vkb7yhJK2,125236000,TRITON,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
JF201702,UWsVozEVMgRDMo0zmvfK5KTBkbN2,154233000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,UX9yF7cReocZTpPeYAKmxyVmfKq1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201701,UZ4qcF6CpUPNtG8AiBn8h6ubakI2,152690000,EARTH,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
courtney_boyd201701,UajMjgguHHQlkXUNDchE7nRHDqX2,158334000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teachera2017,UdlE5GVAWKZK7c9B0cd9xr8a68g2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201704,Uem2TjHA5iMIsxt4NBBbXNpWHro1,150867000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201705,Uka1GZNUTHRmNel0ed9ZX9Yizgx2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201703,UlSGokRdysSz3C5XVWaRusFcSl02,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201705,UmOn4VW4btVQ4vGXe72nsu5vcV02,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201705,UnP3M8y3Z5WGnzYRlRCgv77pxDs2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201701,Ur8EEjLsPBSUwye97nAfIZK8VxM2,156363000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201703,Us4ywGbbxEYlP2BhglRyKFT0vu72,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
michael_bedford201702,Uu2kiaob9CTAMCCGly6ck6pWb993,152693000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201704,Uu5lU5rgxDcZseZso5eiuqmpBZc2,155870000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201701,Uv55Z0UqIaPQXEJzU9l7kpsmtDf2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201701,UvKTNVszFSdtfoZie80xwHKjsbj1,155949000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201704,UwH1md7GxfSQec0diQO8WPYCiJ63,153382000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201704,UwXAb4pK1CPpPLUVt7BOtRZKjzH3,157613000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201704,UxrdAYm3aYh1zFlpJXRZ9GbYJhs1,158579000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201703,V27StL4psSTnduDJAcPje7uxWX62,155623000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201701,V2C414yvA1cOvLdVOAYexPP5VG92,121536000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201703,V2TBxYAd3WdNjXeqRy0WBfNVL032,151869000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201702,V31Sw5QBm2ff7IQdcDcsOEZnilp1,146969000,PLUTO,0,EUROPA,0,     ,0,     ,0,     ,0,     ,0,0,1
courtney_boyd201704,V3ltv7hMLHhVBXDldeXA6FMZFWd2,159325000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201705,V7POJWxxcgc6y9OpaOdDnw1TVGI2,154841000,TITAN,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
AL201705,V7nDF9VPfFPFpunmVixXASHnOI62,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LB201704,VAM23yRApbdgK0xrfwbwMJMFxW93,155747000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201706,VCSuBks7qUSom1pJlH6Zfzp95Gm1,148995000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201702,VEkAaJf7viUtUizOiSEDOryzfmC3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201703,VHT6M8KfEkeFatGFOCIFJtXBQUi1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teacherb2017,VIqw2rJ59GOXrh1JPDsxhwe78TF2,158187000,PLUTO,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
karen_rainey201701,VJXHZY7zE1goOfCRP94iP7r2Cfx2,157920000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201705,VMnGcSd71uO0DG22j9iOOAwaiCn1,153995000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teacherc2017,VNKV5IoLhggGZAtK6rQCh7zk1d53,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201701,VO78xEGnAnPOltFwotYdlEjqUwX2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201703,VOaTAPty0hdxg11XCfCtpcJH9bY2,147419000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201705,VRHikdCxGNOUCWInJQREZJrduta2,149509000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201703,VW8xrS6qL6RouNaOeB0tblpUBtx2,159380000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201706,VWqzhzRNumZ36iHy3f8C7z8vPUR2,148092000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201701,VYDjRQvWovP1WHfTwidXSafIZU13,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201703,VesHOpt3dTe5ufVAvQFj41DL8oD3,130046000,     ,0,     ,0,     ,0,     ,0,     ,0,MARS,0,0,1
LJ201701,Vg9fP43JTnfuoe5RHSaNw76WsOZ2,159260000,JUPITER,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
ML201705,VjjTPBI6dxg4jiKPqL91ZIXt07C3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
christine2017,VklRK5rZqEeVnYY2G7C9bqDOg8k1,155508000,NEPTUNE,0,URANUS,0,MARS,0,IO,0,TITAN,0,EUROPA,0,0,1
EM201704,Vl5RkYZBuwheeH5y4CoV90avlzG3,134956000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201701,VlfR56ijI5WuSTZ8cNU9oUjpR7i1,155622000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201701,Vlpu2Z1QdEfniPjJQkmhRI2LzOa2,140632000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201701,Vm2mDvlsJ6RSSnXOtDzrBfBWRdC3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201705,Vp8y6nYR1xaeSUxjUi1vg3FghP12,159500000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201701,VvOEW4NxKnOG0aTnLGXTrzJWz5z2,158960000,     ,0,     ,0,     ,0,CHARON,0,EARTH,0,     ,0,0,1
teachera2017,VwbEYEtEUuM1s7aLIZkFuyPZAw53,156716000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201701,W0i6kU93DAgjN07Esw2q1pO4m5r1,149428000,     ,0,     ,0,     ,0,JUPITER,0,     ,0,     ,0,0,1
EM201704,W1PkVOn16BNYiZ99gfr70SRYT9H2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LB201702,W22aCQSQdhWNF38tB3ovMzGc9Eh2,156635000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201704,W2OXZ4T2RROoGTRsF20cFnStCVO2,155173000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201705,W2U6y0EGOdcL9z261AMGURbmlYS2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201703,W2czZ6cXjygiiqTZ1ThYfuB9fkt1,159350000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201706,W3BcvUrScPQAoLI7i2ragAlVPWE3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
teachera2017,W6cqn7ZcKTelt7AlvZOyMF476vl1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201704,W6yWL8d7VZbxRAsYvYb9hwktZCq2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201702,W9RpmWdeIeNvLyAomk5qxfSf2JA3,148209000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teacherb2017,WAflmtGzqBTmiIUsptcsdFAAHYA3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201702,WBH1AZiH77ad3HCDd7U8anfXT6w1,155122000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201701,WBi9YKOeSfUm3WnHUxRFK6OgmVA3,156927000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201702,WC8rRTudL9auvxuJkfZPS7MBPxk1,154793000,PLUTO,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
LB201702,WCD2MpN026bGFKoIcK3MzFvzPYr2,157698000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201701,WDqbZlIs89ZbwbdYoFwSSOeu1uC2,158268000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201702,WFe5174ac2RfznuCHiT0ddQhtL33,159050000,MOON,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
jennifer_squires201703,WFgMjwWDMYbCAZpwe1QVxbi6mO12,159118000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201703,WHaoY5UeAVMc5aqquTGJTgli9no2,156689000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201701,WJu5CBLDcnhJDrmm33MizgiS5zC3,154710000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201702,WLYUYHOLW1NoFMG9HIfbQfsMVKz2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201704,WM5gNzuGKcR85c8UYDFjV0TCzXt1,137927000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201701,WND7QtzskUOfE8x53VMSpYBQF123,158399000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201701,WPAiTa4yrkZYbxs2I0pclIt0ptl2,154031000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201703,WPlic85xJkSEQVlnRY3faR8T7tF2,153708000,PLUTO,0,SUN,0,     ,0,     ,0,     ,0,     ,0,0,1
CM201702,WRXcpDrSc1hpiTLq4aTpFic9dmh1,157438000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teacherb2017,WRjQNNiw2fZGrPLecjOBiThbFpL2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201705,WRvgnx2ELYe4xjgCjgFqS3KGbSY2,158540000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201703,WSJ5IJwmYJVHexrob2uosHSNfcp2,158715000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201703,WTUz7mhxAsTWaSOL0odJihExgRk1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201702,WVEGfjOELQbvRFbmuEKD9JkHCW93,156208000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201701,Wa4rnhwX77RCrQm8B3SRJmH9gOm2,158824000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201704,Wa7337k0vKNZNKsNdUwzBmD4s932,156516000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
courtney_boyd201701,WaDCW1EJxYh3a7Hyjqv2op5fMzp2,158850000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201704,WasRLHLlRtRcOg7kWrJ5MGLVcjZ2,146694000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
newbridge_teacherb2017,Wc1wlo5kQgP555NAEb20OxRiugv2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201704,WeNdQFeptEe1ntbntqUWXPm5Exh2,152036000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
micheal2017,Wf4MBs3TKXSCMfOSRuAaQ0MEdBf2,154082000,EARTH,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
CM201703,WgoKf0luPZg4CcQfQcLHKxi5Z9M2,156706000,PLUTO,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
newbridge_teachera2017,Wj2argUAUsRDCYeuvvm5SmRI87w1,159365000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201701,WnAG7S8ZDihetlCyV8YMqRUU7dm1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LB201705,Wq6vDNGnFmVjQiKlVZ0bv2M5YYv1,152009000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201703,Wqk0N4b8sMYxIaLCQPOAmXDzYyH2,142081000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201705,WsYirZ2IUPhxwy8WbIaLmZcOdK03,159000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201704,WteczKfUO1Vdh8YEtdBrPfORvq02,157183000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201702,WvjngeP655gJJcuR5XI3HN9r7l32,157245000,EUROPA,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
LJ201705,WxABOq5bcsRcAGr3sa8HeLT4Bno1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201705,X0q2LZ01IiY9mC7boqAYm4OUZQx1,158358000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201703,X1AUiI6Q04O0wYvePCrEGwARNKB3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
AL201703,X1Fyhm0BWZVMCyPpDMZ3c5ou0oT2,159023000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201703,X1HuS5QHZPOzvqD4KOcEECAQ5S02,157903000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201701,X2E9FpQiITRCMRocOMSkSRu6hOo1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201701,X3Ed9K4WkRPpJN0TrLbJ0qDANij1,157705000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201703,X3RUCmkOWtevW4QRZGBXaBHhE3z2,156630000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201704,X6OhXeK87IVZ3y5G0XKpPFtlDEv2,156989000,     ,0,     ,0,     ,0,MERCURY,0,     ,0,     ,0,0,1
Eric201706,X8SV2md4ygMO5bDPLFNWPYFEbgN2,134511000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
christine2017,X8YgndIclIVG0FFzkZPQUavw5AM2,158238000,PLUTO,0,URANUS,0,TITAN,0,JUPITER,0,MERCURY,0,SATURN,0,0,1
courtney_boyd201701,XAGiWkYfEgOknRfm4YLOM8HhG782,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201702,XB7kx4TC3idT6rlcqTR7lAANHcC2,148458000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201705,XEZcKRnDzqRXDYbI4D7pWbaECj93,154842000,TRITON,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
elisa_klepper201706,XFTYlhlKcfUnkkC2AGXGycMDd8c2,157079000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201701,XILBSCub1Ab2lg7UXG4kqiDXp5r1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201703,XIf1hO3AdHX4GZJTiXEtyJLgJmB2,156351000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201705,XJpsORRf2oZd2HQ9TL3QswQeDbz1,157571000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201702,XKiB0TOJjdNAC34KSvyz8weF3nk1,156695000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201706,XOAVYUy6Q7ZHX0cAKKzMsIhcGhu1,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201701,XQrVDkW6eKcADEieVh4oFhwckQr1,152321000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CM201705,XR8ogUF4qeVbPI9qKXKnk1qvAC53,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
michael_bedford201701,XRMmmmuvNdTT69wSs7uEUlU6H8y2,154108000,     ,0,     ,0,     ,0,     ,0,EUROPA,0,     ,0,0,1
JF201703,XRTXxQSqzoZ7LJ8SGmhq2oxAA4V2,146038000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
JF201705,XT83LcvBzcNhl22tkASbXMFsPfP2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201702,XUBuFMGdURSknu03KZzeiWZ45io2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
jennifer_squires201706,XUfxMc27vRh0mmkG9qTuimLEVBh2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
jennifer_squires201705,XUk5KXiDbvVKAFAUOTaKIZ6lvy52,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
christine2017,XV6lIxIAwjaFWyp6mHehb00g8R73,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
carolina_carner201703,XYNyWSM4JvWear4JQxG91WtXiN32,158238000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201702,XZfOgC3GWIW4TWVpW1dRqx2jk283,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
CL201704,XalXfNkDPFPp3ahamYxZqf9NY812,156512000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
Eric201702,XamGXapQnzNDepxv6CoGJCigp4o1,158512000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
rebecca_crossley201703,Xb5EtMSi5VWinwwAUwa6SVmIJ8F2,158960000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
ML201705,XbW3zyK4mUh59obY06ujKOYpSAu1,159500000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201705,XevFfRc0hdeFUoY7VZKrVlmBQeC2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
elisa_klepper201706,Xjz5w6lXn0bFJVXL0MqPrwBXRm43,158860000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
jennifer_squires201703,XkSvLJ5NKCNnvdRIxHOOwJoKcx63,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
micheal2017,XnZoSPBzG7bNFdcEdyDYm7D5eKo2,158590000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
karen_rainey201701,Xp40VUNOauSnmVH3hbfN6JoCs442,123086000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
micheal2017,XpbvJJOkwzLBm1DtKIHi1Te2nTD3,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LB201705,XqZVfa4diqdPECqsrB6HjYA76NB2,155379000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
EM201701,Xr8gTGRManedozYBWLvy5zPfHNl1,135248000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201701,XrKiJDMS7gY2XZGuqGeGxlQsTaR2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
tammy_wong201701,XsgXV7fRHFReR5FcQ6PMA5MmEDB3,150847000,     ,0,     ,0,PHOBOS,0,JUPITER,0,CALLISTO,0,     ,0,0,1
ML201702,XuBeTF9ptMYLL3gGL8iGHvxLCit1,159150000,EUROPA,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
courtney_boyd201701,XvyhT8h6TlX9VQjQXsgAPDjN9ms1,158700000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
megan_kritzer201703,Y0hgSu0I45c216zwHUVMHntmXTf1,158849000,PLUTO,0,MOON,0,     ,0,     ,0,EUROPA,0,     ,0,0,1
ML201702,Y2sOamCN1PVg4XWGRpqO25bUgi23,157943000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
LJ201701,Y4bYDfqiVvWkStekZ89J4PaYsUw1,158850000,MERCURY,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,1
newbridge_teacherc2017,Y5HAk92bCQba860BDeBbaRw442g2,160000000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
micheal2017,Y7gFYev2kiZRYQyGuAUDgW9YwFE3,155971000,     ,0,     ,0,     ,0,     ,0,     ,0,     ,0,0,0
